Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
2060.0,-4225.872172543513,1020.3448108155466,5786.661478069188,-6.1728603168405325,-0.7308693076300795,-4.144962623616471
2070.0,-4287.60077571192,1013.0361177392458,5745.2118518330235,-6.128433080025799,-0.7415963477988082,-4.205798675762871
2080.0,-4348.885106512177,1005.6201542612578,5703.153865075395,-6.083399018368587,-0.7522365947279727,-4.266142499337779
2090.0,-4409.719096695862,998.097788313978,5660.492440082016,-6.03776412874681,-0.76278903831229,-4.325988365750529
2100.0,-4470.096737983331,990.469897930855,5617.23255642451,-5.9915344614189445,-0.773252681846638,-4.385330622406506
2110.0,-4530.01208259752,982.7373711123887,5573.379250200445,-5.944716118947575,-0.7836265421022506,-4.444163693139255
2120.0,-4589.459243786996,974.9011056913662,5528.937613269053,-5.89731525512072,-0.7939096494000457,-4.50248207862636
2130.0,-4648.432396338203,966.9620091973658,5483.91279248279,-5.849338073871227,-0.8041010476810972,-4.560280356789098
2140.0,-4706.9257770769145,958.9209987205547,5438.309988914899,-5.800790828194492,-0.8141997945742548,-4.617553183175941
2150.0,-4764.933685358859,950.7790007748122,5392.13445708314,-5.751679819064813,-0.8242049614609211,-4.674295291329914
2160.0,-4822.450483549507,942.536951160203,5345.39150416984,-5.702011394350612,-0.8341156335369944,-4.7305014931399
2170.0,-4879.470597493013,934.195794824833,5298.086489238441,-5.651791947728828,-0.8439309098719854,-4.786166679175904
2180.0,-4935.988516970302,925.7564857261132,5250.224822446681,-5.601027917598721,-0.8536499034653215,-4.841285819008367
2190.0,-4991.998796146289,917.21998669146,5201.811964256598,-5.5497257859953795,-0.8632717412998469,-4.895853961511585
2200.0,-5047.496054006243,908.5872692784616,5152.853424641482,-5.497892077503177,-0.8727955643925305,-4.94986623515129
2210.0,-5102.474974781275,899.8593136345362,5103.354762289969,-5.445533358169437,-0.882220527842398,-5.0033178482564775
2220.0,-5156.930308362969,891.0371083561123,5053.321583807403,-5.392656234418575,-0.8915458008756987,-5.0562040892755675
2230.0,-5210.856870707155,882.1216503473553,5002.759542914648,-5.339267351966964,-0.9007705668883209,-5.108520327016955
2240.0,-5264.2495442268255,873.1139446784721,4951.674339644478,-5.285373394738776,-0.9098940234854749,-5.160262010874059
2250.0,-5317.103278174213,864.0150044436174,4900.071719535737,-5.230981083783053,-0.9189153825186557,-5.211424671034951
2260.0,-5369.413089012043,854.8258506184309,4847.957472825387,-5.17609717619225,-0.9278338701199036,-5.26200391867666
2270.0,-5421.174060773966,845.5475119172319,4795.337433638621,-5.120728464022477,-0.9366487267333815,-5.3119954461442465
2280.0,-5472.381345414191,836.1810246498981,4742.217479177179,-5.064881773215721,-0.9453592071442838,-5.3613950271147655
2290.0,-5523.030163146348,826.7274325784551,4688.603528906032,-5.008563962524234,-0.9539645805050985,-5.410198516746197
2300.0,-5573.11580277159,817.1877867734042,4634.501543738569,-4.951781922437351,-0.9624641303592412,-5.4584018518114865
2310.0,-5622.633621995963,807.5631454698118,4579.917525220455,-4.894542574110961,-0.9708571546620794,-5.50600105081778
2320.0,-5671.579047737073,797.8545739231911,4524.8575147122765,-4.836852868299852,-0.9791429657993717,-5.55299221411099
2330.0,-5719.9475764200715,788.0631442651974,4469.327592571167,-4.778719784293153,-0.9873208906031372,-5.599371523965813
2340.0,-5767.734774263003,778.189935359166,4413.333877331509,-4.720150328853096,-0.9953902703649845,-5.645135244661299
2350.0,-5814.936277551534,768.2360326555162,4356.882524884896,-4.661151535157312,-1.0033504608469155,-5.690279722542145
2360.0,-5861.547792903107,758.2025280470469,4299.979727659475,-4.601730461744864,-1.0112008322896329,-5.734801386065791
2370.0,-5907.565097520555,748.0905197241507,4242.631713798817,-4.541894191466242,-1.01894076941837,-5.778696745835501
2380.0,-5952.984039435218,737.901112029967,4184.844746340462,-4.481649830437498,-1.0265696714462729,-5.821962394619527
2390.0,-5997.800537739594,727.6354153155041,4126.625122394266,-4.421004506998755,-1.0340869520753524,-5.864595007356521
2400.0,-6042.010582809581,717.2945457947507,4067.9791723207013,-4.359965370677248,-1.0414920394950382,-5.906591341147326
